id;data_inversa;dia_semana;horario;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude
253142.0;2019-12-01;domingo;08:20:00;259.0;30,9;COLATINA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Não Informado;Não;1;0;1;0;0;0;1;1;-19,58775;-40,50932
253205.0;2019-12-01;domingo;20:30:00;101.0;370,8;ANCHIETA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Interseção de vias;Não;3;0;0;0;2;1;0;2;-20,77094;-40,76338
253223.0;2019-12-01;domingo;19:20:00;101.0;309;VILA VELHA;Não guardar distância de segurança;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;2;0;0;1;0;1;1;2;-20,417;-40,45985
253233.0;2019-12-01;domingo;22:10:00;393.0;16,8;MUQUI;Objeto estático sobre o leito carroçável;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20,88929;-41,28014
253278.0;2019-12-02;segunda-feira;06:15:00;101.0;213;IBIRACU;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-19,82353;-40,36982
253313.0;2019-12-02;segunda-feira;10:00:00;262.0;139,1;MUNIZ FREIRE;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;1;0;0;1;0;0;1;1;-20,23255;-41,36244
253327.0;2019-11-10;domingo;16:50:00;101.0;188;ARACRUZ;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;0;2;2;0;2;3;-19,67569;-40,26369
253334.0;2019-12-02;segunda-feira;12:30:00;262.0;5,5;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Interseção de vias;Sim;3;0;2;0;1;0;2;2;-20,33707;-40,3865
253368.0;2019-12-02;segunda-feira;15:15:00;101.0;283;CARIACICA;Defeito Mecânico no Veículo;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-20,23438;-40,36936
253383.0;2019-12-02;segunda-feira;17:00:00;101.0;298;VIANA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,35374;-40,41564
253401.0;2019-12-02;segunda-feira;20:00:00;101.0;308;VIANA;Restrição de Visibilidade;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20,40809;-40,45835
253450.0;2019-12-03;terça-feira;06:30:00;262.0;1,3;CARIACICA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,32955;-40,35493
253489.0;2019-12-03;terça-feira;10:00:00;101.0;263,8;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20,16555;-40,27302
253533.0;2019-02-01;sexta-feira;15:45:00;101.0;147;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Sim;3;0;0;2;1;0;2;2;-19,38241;-40,06714
253583.0;2019-12-03;terça-feira;18:15:00;101.0;146,3;LINHARES;Não guardar distância de segurança;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;6;0;2;0;4;0;2;4;-19,36991;-40,06561
